player_id,match_id,assists,attempt_at_goal,attempt_at_goal_against,attempt_at_goal_against_on_target,attempt_at_goal_blocked,attempt_at_goal_from_ball_progression,attempt_at_goal_from_corner,attempt_at_goal_from_cross,attempt_at_goal_from_free_kicks,attempt_at_goal_from_other,attempt_at_goal_from_pass,attempt_at_goal_from_penalty,attempt_at_goal_from_rebound,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_off_target,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempt_at_goal_outside_the_penalty_area_on_target,attempted_ball_progressions,attempted_switches_of_play,avg_speed,clean_sheets,completed_ball_progressions,completed_switches_of_play,corners,crosses,crosses_completed,defensive_pressures_applied,direct_defensive_pressures_applied,direct_free_kicks,direct_red_cards,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,distributions_completed_under_pressure,distributions_under_pressure,forced_turnovers,fouls_against,fouls_for,free_kicks,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_save_percentage,goalkeeper_saves,goalkeeper_saves_on_target,goal_kicks,goals,goals_conceded,goals_conceded_from_attempt_at_goal_against,goals_from_direct_free_kicks,goals_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,indirect_free_kicks,indirect_red_cards,linebreaks_attempted,linebreaks_attempted_all_lines,linebreaks_attempted_attacking_and_midfield_line,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_attacking_line_completed_only,linebreaks_attempted_attacking_line_only,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_defensive_line_completed_only,linebreaks_attempted_defensive_line_only,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_midfield_line,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_midfield_line_completed_only,linebreaks_attempted_midfield_line_only,linebreaks_attempted_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_attacking_and_midfield_line,linebreaks_completed_midfield_and_defensive_line,linebreaks_completed_under_pressure,matches_played,number_of_involvements,number_of_possession_sequences,number_of_shot_ending_sequences,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,offsides,own_goals,passes,passes_completed,penalties,penalties_scored,received_offers_to_receive,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_direct_pressure,receptions_under_indirect_pressure,receptions_under_no_pressure,receptions_under_pressure,red_cards,speed_runs,sprints,substitutions_in,substitutions_out,take_ons_completed,threat,throw_ins,time_played,top_speed,total_distance,xg,yellow_cards,team_id,team_name,player_name,player_number,position,birthday
514336,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8760480880737305,1,0,0,0,0,0,7,0,0,0,323.7099914550781,78.410003662109375,748.04998779296875,186.9499969482422,748.89007568359375,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,4,3,0,5,2,7,0,0,1,1,0,0,2,4,0,1,3,0,4,0,25,14,1,0,0,6.574339389801025,0,21.564033333333327,31.966567993164062,2086.009765625,0,0,43911,MEX,Armando GONZALEZ,14,Forward,2003-04-20T00:00:00Z
403585,151600,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.9543304443359375,1,2,0,2,4,2,11,4,0,0,1293.02001953125,181.67999267578125,4293.6201171875,499.8000183105469,3763.010009765625,31,36,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,4,3,2,3,10,4,4,3,3,0,5,3,2,4,13,1,0,0,10,1,86,38,5,22,14,5,11,30,41,0,0,37,33,0,0,12,19,2,2,17,21,19,0,116,43,0,0,2,0.7248509526252747,1,101.00468333333333,32.17203140258789,10031.1298828125,0,0,43911,MEX,Roberto ALVARADO,25,Forward,1998-09-07T00:00:00Z
441261,151600,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6.094297885894775,1,0,2,0,2,1,4,0,3,0,1379.35009765625,177.4300079345703,4245.73974609375,409.9499816894531,4054.72998046875,23,27,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,4,9,6,3,4,12,1,0,0,0,0,9,6,3,4,10,0,3,0,7,1,101,44,5,5,11,14,4,26,30,0,0,51,47,0,0,10,2,1,1,8,35,9,0,117,27,0,0,0,0.1005924716591835,7,101.00468333333333,30.032339096069336,10267.19921875,0.02048644796013832,0,43911,MEX,Israel REYES,15,Defender,2000-05-23T00:00:00Z
441260,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43911,MEX,Carlos ACEVEDO,12,Goalkeeper,1996-04-19T00:00:00Z
356731,151600,0,4,3,0,1,0,1,2,1,0,0,0,0,3,2,1,2,1,0,1,0,5.642728328704834,1,0,0,0,0,0,21,0,1,0,928.1099853515625,116.86000061035156,2730.449951171875,389.97998046875,3337.630126953125,13,17,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,5,1,0,1,1,0,0,4,2,1,0,1,0,2,2,1,1,1,1,0,0,1,1,47,23,7,13,12,0,21,4,25,1,0,17,14,0,0,8,18,3,3,14,8,17,0,67,33,0,1,0,3.487812042236328,0,79.44065,33.30720520019531,7503.02978515625,0.7761820554733276,0,43911,MEX,Raul JIMENEZ,9,Forward,1991-05-05T00:00:00Z
430759,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43911,MEX,Santiago GIMENEZ,11,Forward,2001-04-18T00:00:00Z
416576,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7.406867504119873,1,4,0,0,0,0,17,3,1,0,1623.239990234375,143.3699951171875,3740.909912109375,566.14996337890625,2509.169921875,13,20,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,1,1,1,4,2,0,0,0,0,6,3,3,4,5,0,0,0,2,1,73,29,4,4,27,12,23,20,43,0,0,34,30,0,0,15,9,0,0,5,31,5,0,132,49,0,1,0,0.1659030020236969,0,69.4759,30.76323127746582,8582.83984375,0,0,43911,MEX,Alvaro FIDALGO,8,Midfielder,1997-04-09T00:00:00Z
386339,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43911,MEX,Guillermo MARTINEZ,22,Forward,1995-03-15T00:00:00Z
461177,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43911,MEX,Obed VARGAS,18,Midfielder,2005-08-05T00:00:00Z
430766,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.111552715301514,1,0,0,0,1,0,3,0,0,0,388.57000732421875,48.93000030517578,740.4500732421875,104.00999450683594,633.46002197265625,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,9,0,5,4,3,7,5,12,0,0,10,10,0,0,5,3,2,0,6,8,6,0,28,10,1,0,0,1.5388057231903076,0,18.784783333333337,27.999042510986328,1915.4200439453125,0,0,43911,MEX,Alexis VEGA,10,Forward,1997-11-25T00:00:00Z
429157,151600,0,5,3,0,0,1,0,0,0,2,2,0,0,2,1,3,2,3,1,4,1,6.440661907196045,1,4,1,0,1,0,39,1,0,0,1324.02001953125,167.9199981689453,3649.330078125,534.84002685546875,3156.099853515625,29,41,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13,0,0,1,1,1,1,13,2,2,1,1,1,10,10,9,9,12,0,0,1,12,1,86,36,8,17,30,7,33,21,54,0,0,34,28,0,0,18,20,1,2,31,9,33,0,115,42,0,1,4,0.9572175145149231,0,82.2199,32.93880844116211,8832.2099609375,0.6398059129714966,0,43911,MEX,Julian QUINONES,16,Forward,1997-03-24T00:00:00Z
500037,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5.861114978790283,1,1,1,0,0,0,8,1,0,0,570,46.560001373291016,1053.300048828125,251.47999572753906,1161.5601806640625,10,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,2,2,3,3,0,0,0,2,1,36,13,1,5,9,4,9,9,18,0,0,15,15,0,0,6,5,0,1,2,16,3,0,43,17,1,0,1,1.2021695375442505,0,31.528783333333337,27.080612182617188,3082.900146484375,0,0,43911,MEX,Gilberto MORA,19,Midfielder,2008-10-14T00:00:00Z
425701,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.963460445404053,1,3,0,0,0,0,4,2,1,0,1151.5699462890625,100.18000793457031,4232.830078125,455.1800231933594,4107.18994140625,24,29,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,2,12,10,10,10,12,0,0,0,0,0,5,2,2,3,8,0,0,0,3,1,168,47,3,0,3,19,3,19,22,0,0,82,77,0,0,15,3,0,0,10,69,10,0,102,33,0,0,0,0.05817747861146927,0,101.00468333333333,27.947298049926758,10046.94921875,0,0,43911,MEX,Johan VASQUEZ,5,Defender,1998-10-22T00:00:00Z
500038,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43911,MEX,Mateo CHAVEZ,20,Defender,2004-05-12T00:00:00Z
448051,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.459630012512207,1,1,0,0,1,0,4,3,0,0,459.1700134277344,46.84000015258789,1078.719970703125,249.0700225830078,1042.93994140625,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,1,1,0,0,1,8,8,7,7,3,0,0,1,3,1,61,14,1,0,6,10,2,14,16,0,0,28,28,0,0,12,4,0,0,4,27,4,0,42,16,1,0,0,0.1464855968952179,0,31.60065,27.145231246948242,2876.739990234375,0,0,43911,MEX,Luis CHAVEZ,24,Midfielder,1996-01-15T00:00:00Z
400634,151600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.615422248840332,1,0,1,0,0,0,4,3,0,0,307.44000244140625,104.55000305175781,706.969970703125,143.94000244140625,744.760009765625,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,5,5,5,1,0,0,0,1,1,32,8,0,2,4,13,15,4,19,0,0,16,14,0,0,8,1,0,0,5,11,5,0,28,15,1,0,0,0.3603105843067169,0,21.455916666666667,31.457359313964844,2007.659912109375,0,0,43911,MEX,Edson ALVAREZ,4,Defender,1997-10-24T00:00:00Z
504199,151600,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,5.265786170959473,0,0,0,0,2,0,26,8,2,0,957.77001953125,170.55001831054688,3462.969970703125,445.5400085449219,3834.830078125,5,6,2,1,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,14,2,2,5,2,1,1,5,2,1,0,0,0,7,2,1,3,0,1,0,0,0,1,79,39,2,0,4,5,3,6,9,0,0,33,25,0,0,7,3,0,1,7,29,8,0,91,43,0,0,0,0.08884309977293015,1,101.00468333333333,31.537071228027344,8871.66015625,0.02048644796013832,0,43883,RSA,Mbekezeli MBOKAZI,14,Defender,2005-09-19T00:00:00Z
486161,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43883,RSA,Relebohile MOFOKENG,10,Forward,2004-10-23T00:00:00Z
506039,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.672650337219238,0,2,0,0,0,0,9,1,3,0,1411.75,134.07000732421875,3707.31005859375,588.30999755859375,3716.339599609375,4,9,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,2,6,5,4,4,7,0,0,0,0,0,3,2,1,1,4,0,1,0,4,1,106,41,0,0,0,13,3,10,13,0,0,51,46,0,0,5,0,0,1,5,42,6,0,119,52,0,0,0,0.03477220609784126,0,101.00468333333333,31.6261043548584,9557.779296875,0,0,43883,RSA,Ime OKON,21,Defender,2004-02-20T00:00:00Z
419223,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.171538352966309,0,0,0,0,0,0,8,0,0,0,358.1600036621094,38.2599983215332,898.83001708984375,183.1199951171875,666.96002197265625,5,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,13,6,0,1,1,1,1,2,3,0,0,6,5,0,0,0,2,0,0,3,4,3,0,37,16,1,0,0,0.3984156847000122,0,20.831733333333332,29.85234832763672,2145.330078125,0,0,43883,RSA,Oswin APPOLLIS,7,Forward,2001-08-25T00:00:00Z
504192,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43883,RSA,Khulumani NDAMANE,3,Defender,2004-02-05T00:00:00Z
463234,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43883,RSA,Thapelo MASEKO,12,Forward,2003-11-11T00:00:00Z
463221,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.571890354156494,0,0,3,0,0,0,15,6,0,0,1141.1500244140625,140.30999755859375,3935.770263671875,389.6300048828125,3780.72998046875,14,21,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,25,0,4,16,12,11,12,15,1,1,0,0,1,8,2,0,3,16,0,1,1,9,1,108,45,1,0,2,14,4,12,16,0,0,52,42,0,0,10,0,0,1,11,36,12,0,101,38,0,0,0,0.044434089213609695,4,101.00468333333333,29.935426712036133,9387.58984375,0,1,43883,RSA,Nkosinathi SIBISI,19,Defender,1995-09-22T00:00:00Z
494246,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43883,RSA,Sipho CHAINE,16,Goalkeeper,1996-12-14T00:00:00Z
481242,151600,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.116781234741211,0,0,0,0,1,0,34,0,0,0,1010.739990234375,410.3999938964844,2814.159912109375,413.70001220703125,3502.58984375,5,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,24,15,1,26,9,1,21,15,36,0,0,10,9,0,0,6,9,2,1,10,1,11,0,82,41,0,1,0,1.8801275491714478,0,79.89856666666667,34.071231842041016,8151.59033203125,0,0,43883,RSA,Iqraam RAYNERS,15,Forward,1995-12-19T00:00:00Z
